ASV3798,ASV1221,ASV4054,ASV3411,ASV2071,ASV3096,ASV5206,ASV3356,ASV4031,ASV28609,ASV3898,ASV4785,ASV1311,ASV4249,ASV1015,ASV1046,ASV1357,ASV1569,ASV1526,ASV1374,ASV4056,ASV1692,ASV1212,ASV1581,ASV1514,ASV2824,ASV4837,ASV1906,ASV3734,ASV3598,ASV4462,ASV1071,ASV10107,ASV2011,ASV4507,ASV4698,ASV1934,ASV5140,ASV4651,ASV4214,ASV2410,ASV3022,ASV2305,ASV4803,ASV2990,ASV2686,ASV4734,ASV2486,ASV1585,ASV2386,ASV2775,ASV2246,ASV2896,ASV4842,ASV2741,ASV13326,ASV2557,ASV5057,ASV394,ASV2304,ASV495,ASV3972,ASV3408,ASV1575,ASV1445,ASV2453,ASV2401,ASV2245,ASV1815,ASV1556,ASV1666,ASV1173,ASV1973,ASV2077,ASV1674,ASV1550,ASV1684,ASV1676,ASV389,ASV2085,ASV1808,ASV2811,ASV698,ASV783,ASV3894,ASV1330,ASV4297,ASV1016,ASV4157,ASV1713,ASV1342,ASV1659,ASV1308,ASV1737,ASV1770,ASV30435,ASV392,ASV1580,ASV4158,ASV1257,ASV1600,ASV1315,ASV1443,ASV1241,ASV1181,ASV1536,ASV1283,ASV1326,ASV371,ASV401,ASV1401,ASV1392,ASV3683,ASV3267,ASV1541,ASV1269,ASV1400,ASV3097,ASV1553,ASV1328,ASV31664,ASV1969,ASV1939,ASV1070,ASV45910,ASV1039,ASV3140,ASV1003,ASV1169,ASV404,ASV38319,ASV3369,ASV40368,ASV3207,ASV3222,ASV4336,ASV1435,ASV1292,ASV423,ASV398,ASV1288,ASV3667,ASV2763,ASV412,ASV1967,ASV403,ASV1596,ASV430,ASV2632,ASV2195,ASV2790,ASV1633,ASV2163,ASV49823,ASV1041,ASV12017,ASV4074,ASV456,ASV433,ASV54224,ASV1069,ASV2982,ASV48910,ASV3038,ASV1938,ASV10328,ASV1527,ASV4736,ASV10117,ASV3935,ASV44686,ASV544,ASV2018,ASV2959,ASV442,ASV1559,ASV45043,ASV4923,ASV3254,ASV38321,ASV2576,ASV1614,ASV1578,ASV5067,ASV1574,ASV4762,ASV2223,ASV10312,ASV597,ASV2542,ASV431,ASV4251,ASV2207,ASV51999,ASV2233,ASV3135,ASV3347,ASV1712,ASV2043,ASV493,ASV3231,ASV1112,ASV48801,ASV586,ASV48759,ASV2485,ASV755,ASV761,ASV650,ASV11060,ASV503,ASV1874,ASV11502,ASV1831,ASV1607,ASV1886,ASV11190,ASV422,ASV440,ASV11157,ASV2955,ASV11733,ASV444,ASV1152,ASV13296,ASV592,ASV3034,ASV1841,ASV700,ASV1149,ASV14185,ASV463,ASV458,ASV478,ASV1586,ASV499,ASV469,ASV481,ASV461,ASV11062,ASV482,ASV532,ASV1122,ASV1090,ASV12978,ASV35189,ASV5141,ASV476,ASV485,ASV526,ASV2065,ASV507,ASV546,ASV1460,ASV904,ASV610,ASV505,ASV786,ASV752,ASV519,ASV543,ASV2059,ASV496,ASV513,ASV516,ASV558,ASV44757,ASV926,ASV540,ASV553,ASV523,ASV533,ASV552,ASV626,ASV566,ASV4576,ASV579,ASV572,ASV535,ASV554,ASV1872,ASV4219,ASV1020,ASV1398,ASV560,ASV542,ASV847,ASV3374,ASV14768,ASV781,ASV822,ASV568,ASV10163,ASV1866,ASV13390,ASV3890,ASV559,ASV1405,ASV565,ASV1293,ASV778,ASV595,ASV620,ASV948,ASV4906,ASV623,ASV613,ASV593,ASV602,ASV614,ASV576,ASV1111,ASV1132,ASV41291,ASV1473,ASV842,ASV606,ASV594,ASV1035,ASV2337,ASV1697,ASV12128,ASV683,ASV1168,ASV2577,ASV643,ASV960,ASV2362,ASV1945,ASV963,ASV12809,ASV1411,ASV638,ASV1337,ASV635,ASV634,ASV648,ASV653,ASV605,ASV646,ASV689,ASV655,ASV794,ASV1054,ASV691,ASV966,ASV13449,ASV728,ASV797,ASV657,ASV2007,ASV12032,ASV972,ASV2914,ASV4162,ASV667,ASV1496,ASV1021,ASV708,ASV953,ASV1043,ASV14249,ASV662,ASV867,ASV5092,ASV10231,ASV696,ASV754,ASV1901,ASV4375,ASV715,ASV4045,ASV1119,ASV931,ASV4384,ASV788,ASV1579,ASV751,ASV4465,ASV712,ASV882,ASV1076,ASV742,ASV1573,ASV1331,ASV933,ASV1014,ASV726,ASV943,ASV1207,ASV704,ASV753,ASV1464,ASV795,ASV9217,ASV938,ASV1884,ASV4991,ASV10784,ASV707,ASV912,ASV1923,ASV1045,ASV1178,ASV1055,ASV780,ASV1209,ASV764,ASV918,ASV717,ASV775,ASV1188,ASV9393,ASV837,ASV57799,ASV4952,ASV981,ASV830,ASV806,ASV1299,ASV799,ASV924,ASV2350,ASV11324,ASV974,ASV762,ASV833,ASV940,ASV1327,ASV1597,ASV1506,ASV4967,ASV4231,ASV930,ASV928,ASV1833,ASV4795,ASV798,ASV1300,ASV1103,ASV10487,ASV859,ASV1130,ASV827,ASV883,ASV959,ASV1386,ASV3945,ASV1060,ASV970,ASV917,ASV12312,ASV8140,ASV1735,ASV13639,ASV381,ASV1811,ASV814,ASV3567,ASV1495,ASV1027,ASV907,ASV1709,ASV11016,ASV2313,ASV372,ASV1907,ASV1544,ASV937,ASV1113,ASV4121,ASV2118,ASV1653,ASV3678,ASV1502,ASV3671,ASV2672,ASV14509,ASV872,ASV3052,ASV1475,ASV4014,ASV874,ASV1125,ASV3270,ASV1044,ASV1104,ASV3041,ASV4491,ASV936,ASV11152,ASV1421,ASV1388,ASV1980,ASV2848,ASV956,ASV2115,ASV30454,ASV1291,ASV1094,ASV1312,ASV1056,ASV1196,ASV961,ASV979,ASV1202,ASV1107,ASV1190,ASV3790,ASV1222,ASV3606,Exposure
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282907,0,0,0,0,0.0000377,0,0,0,0,0,0,0.0000189,0,0,0,0,0,0.000377209,0.0000189,0,0,0,0,0,0,0,0,0,0,0,0.000226325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150884,0,0.000396069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000320628,0,0,0,0.000150884,0,0,0,0,0,0,0.0000377,0,0,0,0.0000566,0,0.0000943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000754,0,0.0000943,0,0,0,0,0,0,0,0,0,0,0.000207465,0,0.0000566,0.0000566,0,0.0000754,0.0000377,0.000113163,0,0,0,0,0,0,0,0,0.0000377,0.0000377,0,0,0,0.0000189,0,0,0,0,0,0.000132023,0.0000377,0,0.000113163,0,0,0,0,0,0.000169744,0,0,0.0000189,0,0,0,0,0,0,0,0,0.0000754,0,0.0000566,0,0.0000189,0,0,0,0.000169744,0.0000943,0,0.0000566,0.0000189,0,0,0,0,0.0000377,0.0000943,0,0,0,0,0,0,0.000132023,0,0,0,0,0,0,0,0,0,0,0.0000566,0.0000566,0,0,0.0000943,0,0,0,0.0000189,0,0,0,0,0,0,0.0000754,0,0.000132023,0,0,0,0,0,0,0,0,0,0.0000189,0.0000189,0,0,0,0.000169744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000377,0,0.000188605,0,0,0,0,0,0,0,0,0.0000566,0.000264046,0,0,0,0,0,0,0.0000377,0.0000377,0.0000189,0,0,0,0,0.000113163,0,0,0,0,0,0,0,0,0,0.0000566,0,0,0.0000189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000377,0,0,0,0,0,0,0,0,0,0.0000189,0,0,0,0,0.0000377,0,0,0.0000377,0.0000754,0,0.0000189,0.0000189,0,0.0000189,0,0,0.0000189,0.0000754,0,0,0.0000189,0.0000377,0,0,0.0000189,0.0000189,0,0.000150884,0,0,0,0,0,0,0.0000377,0,0,0.0000754,0,0,0,0.0000754,0,0.000113163,0,0,0,0,0.0000189,0,0,0,0,0,0,0,0,0.000169744,0,0,0.0000377,0,0,0,0,0,0,0,0.0000189,0.0000377,0,0,0,0,0,0,0,0,0.000113163,0.0000566,0,0,0.000113163,0,0,0.0000377,0,0,0,0.0000943,0,0.0000377,0,0,0,0.0000943,0,0,0,0,0,0,0,0,0,0.0000189,0.0000189,0,0,0.0000377,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000237,0.0000237,0,0,0,0,0,0,0.000639416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011841,0.000260503,0,0.000189457,0.000071,0.000189457,0.000260503,0.000497324,0.000307867,0.000402596,0.000260503,0.000189457,0.000355231,0.000355231,0.000402596,0.000284185,0.000710463,0,0.000331549,0,0,0,0,0,0,0,0,0.000355231,0,0,0,0,0,0,0.000923602,0,0,0,0,0,0,0,0,0,0,0.0000237,0,0.000544688,0,0,0.002723441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000331549,0,0,0,0.000473642,0,0.0000237,0,0,0,0,0.000757827,0,0,0,0.000213139,0,0,0,0,0,0,0,0,0,0,0,0,0.0000947,0,0,0.000165775,0,0,0,0,0,0,0.000521006,0,0,0,0,0,0,0,0,0.00011841,0,0,0,0,0,0.000165775,0,0.0000237,0,0,0,0,0,0.000236821,0,0,0,0,0,0,0,0,0,0,0,0,0.000213139,0.000071,0,0,0,0.000165775,0.000071,0,0,0,0,0,0,0,0.000236821,0,0,0.0000474,0,0,0.0000474,0,0,0.000213139,0,0,0,0,0,0,0,0,0.0000947,0.0000237,0.000142093,0,0.00044996,0,0,0,0,0,0,0.000071,0.000260503,0,0,0,0,0.000284185,0,0,0,0,0,0,0,0.0000947,0,0,0,0,0,0,0,0,0.0000237,0,0.00011841,0.000781509,0,0,0,0,0,0,0.000142093,0,0,0,0.000378913,0,0,0,0,0.000071,0,0,0,0,0,0,0,0,0,0,0.0000474,0.000236821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000237,0,0,0,0,0.0000237,0,0,0,0,0,0,0,0,0,0,0.0000474,0,0,0.000142093,0,0,0.001065694,0,0.000071,0.000236821,0.000071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000663099,0,0,0.000071,0.00044996,0,0,0,0,0,0,0.00056837,0,0,0.000071,0,0,0.000521006,0,0,0.000331549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899919,0.000521006,0,0,0,0,0,0,0,0,0.001113058,0,0,0,0.0000237,0.0000237,0,0,0.00044996,0,0,0,0,0.00011841,0,0.000236821,0,0,0.000307867,0,0,0,0.0000474,0,0,0,0,0,0.0000474,0.0000237,0,0,0,0,0,0,0,0,0,0,0.00056837,0,0,0,0,0,0,0,0.0000237,0,0,0,0,0,0.000260503,0,0.0000237,0,0,0,0,0,0,0,0,0.0000237,0,0,0,0,0,0.0000474,0.0000237,0.000260503,0,0,0,0,0.000639416,0.000071,0,0,0.000071,0,0,0.0000474,0.0000237,0,0,0.000378913,0,0
0.001320273,0,0,0.0000213,0,0.000149063,0,0.0000639,0.0000213,0,0,0.000447189,0,0.000127768,0.000170358,0,0.0000426,0,0,0,0.0000213,0,0,0,0,0,0,0,0,0,0,0.0000426,0,0,0,0,0,0.0000426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000574957,0,0,0,0,0.001575809,0,0.00117121,0.00076661,0,0.0000213,0,0,0.0000639,0.0000213,0.0000426,0.0000213,0,0.000191652,0,0,0,0.0000639,0.0000213,0.0000426,0.000574957,0,0.0000639,0.000489779,0.000447189,0.000234242,0.00072402,0.000191652,0.000787905,0.000574957,0.000553663,0.0000639,0,0,0.000276831,0,0,0,0.000830494,0,0,0.0004046,0,0.000447189,0,0.000212947,0.000212947,0.0000426,0.000255537,0.000170358,0,0.000149063,0.000234242,0.000340716,0,0,0.000106474,0.000298126,0.000425894,0,0.000170358,0.000276831,0,0,0,0.000298126,0,0.000212947,0,0.000212947,0.000191652,0.000383305,0,0,0,0,0.0000639,0,0.000234242,0.000212947,0.000234242,0.000170358,0.000170358,0,0,0.000447189,0,0.000127768,0.0000639,0.000447189,0,0,0,0,0,0,0,0,0,0.000298126,0.000127768,0,0.000149063,0,0,0,0,0,0.0000639,0,0,0.0000852,0,0.0000852,0,0,0.0000639,0,0,0,0,0,0,0,0,0.000127768,0,0,0,0,0.000170358,0,0.0000639,0,0,0,0,0,0,0,0.0000426,0.0000852,0,0.000149063,0,0.000617547,0.000212947,0,0.000255537,0.000212947,0.000276831,0,0.000234242,0,0,0,0,0,0,0.0000639,0.000127768,0,0,0,0.0000852,0.0000213,0,0,0,0,0.000212947,0.000191652,0,0.000149063,0.0000639,0.0000852,0.0000213,0.000106474,0.0000639,0.0000852,0.000276831,0,0.000149063,0.000127768,0,0,0,0,0,0.0000639,0.0000852,0.000149063,0,0.000106474,0.000127768,0,0.0000213,0.0000213,0.000149063,0.000319421,0.000170358,0.0000639,0.0000852,0,0.000106474,0.000106474,0.0000639,0.0000426,0.000106474,0.000234242,0.0000852,0.000106474,0.000106474,0.000149063,0.0000639,0,0.0000213,0,0.000127768,0.0000852,0.000127768,0.0000213,0,0.0000213,0,0,0.0000426,0.000170358,0,0.0000426,0,0.000276831,0,0.000106474,0,0,0,0,0.0000639,0,0.0000426,0,0.0004046,0.0000639,0.000127768,0,0,0.0000426,0.000106474,0.0000852,0.0000426,0.000170358,0.0000426,0.0000213,0.000191652,0.0000639,0,0,0.0000639,0.000425894,0.0000213,0,0,0,0,0,0,0.0000852,0,0.0000426,0,0,0,0.0000426,0.0000639,0,0.0000426,0.0000639,0,0.0000639,0.0004046,0.0000639,0.0000639,0.0000639,0,0,0.0000639,0,0,0,0.000255537,0.0000852,0,0,0.0000213,0,0,0.0000426,0,0,0.0000426,0,0,0,0.000532368,0,0,0,0.0000426,0,0,0,0.0000426,0,0,0.0000213,0,0,0,0.0000213,0,0.0000426,0,0,0,0,0.000319421,0,0,0.0000426,0,0,0.000106474,0.0000852,0,0,0,0,0.0000213,0,0,0.000340716,0,0,0.000702726,0,0.000149063,0,0,0,0,0,0,0,0,0,0,0,0,0.000340716,0,0,0,0,0,0,0,0.0000213,0.0000426,0.000191652,0,0,0,0,0,0,0,0,0,0.000170358,0,0.000532368,0,0.000234242,0,0.000191652,0,0,0,0,0,0,0.000809199,0,0,0,0,0,0,0.000425894,0.0000213,0,0,0,0,0,0,0,0,0,0.0000639,0,0,0,0,0,0,0,0,0,0.000234242,0.000319421,0.000106474,0.0000213,0.000319421,0,0,0,0.0000213,0,0,0.000149063,0,0,0,0,0,0.000234242,0,0,0.0000852,0,0,0,0,0,0,0,0,0,0,0,0.000149063,0
0,0,0,0,0.0000959,0,0,0,0,0,0,0,0,0,0.000719304,0,0.000024,0,0,0,0,0,0,0,0,0,0,0,0.00022778,0,0,0,0,0,0,0,0,0,0.0000719,0,0,0,0,0,0,0,0,0.0000839,0.000024,0,0,0,0,0,0,0,0,0,0.003548565,0,0.003200902,0,0,0,0.000012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000935095,0,0,0.001534515,0.001714341,0.000048,0,0.000803222,0,0.001402642,0,0,0.000012,0,0.001606445,0,0.000024,0,0.000983048,0,0,0.000887141,0,0.001078956,0,0.000755269,0.000755269,0.000119884,0.000983048,0.001066967,0,0.000575443,0.001150886,0.000827199,0,0.0000599,0.000755269,0.001007025,0.000851176,0,0.000767257,0.000863164,0,0,0.000012,0.00067135,0,0.000659362,0,0,0.00037164,0.000395617,0,0.000119884,0,0.0000719,0,0,0.000527489,0.000719304,0.000935095,0.000359652,0.000551466,0.000263745,0.000048,0.000491524,0,0.000887141,0.000251756,0.000503513,0,0,0.0000719,0,0,0,0,0,0.000036,0.000203803,0.000239768,0.000012,0.000024,0.000527489,0,0.0000719,0,0,0.00022778,0.000012,0,0,0,0.000203803,0,0,0.000203803,0.000143861,0,0.000012,0.0000719,0,0,0,0,0.000119884,0,0.000048,0.000036,0,0.000143861,0,0.000287721,0,0.0000839,0,0.00022778,0,0,0.000287721,0.0000839,0.000275733,0,0.000012,0,0.000131872,0.000275733,0.000012,0.000024,0.000024,0.000012,0,0.000119884,0.000107896,0,0,0,0,0,0.000311698,0.000179826,0,0.0000719,0,0.000155849,0.000024,0,0,0.000048,0.000024,0.0000839,0,0,0.000167838,0.000155849,0.000395617,0.000107896,0.0000599,0.000335675,0.000203803,0.000359652,0,0.000179826,0.0000599,0,0.0000599,0,0,0,0.000275733,0.000347663,0.0000719,0.000024,0.000107896,0.0000719,0.000024,0.000048,0.0000599,0.000275733,0.0000599,0.0000719,0.0000599,0.0000959,0.000024,0.000215791,0.000323687,0.000036,0.0000959,0.000107896,0.000012,0.000048,0.0000719,0.000263745,0.000287721,0.0000719,0,0.0000839,0,0.00022778,0.000131872,0.000359652,0.000012,0,0.000407605,0.000167838,0.000036,0.000251756,0.000012,0,0.0000599,0,0.000012,0.0000599,0.000203803,0,0,0,0,0.000239768,0,0.000239768,0,0.0000719,0.0000719,0.000131872,0.000048,0,0.000012,0,0.0000839,0.000191814,0.000275733,0.000167838,0.000012,0.000024,0.0000959,0,0.0000719,0.000263745,0.0000599,0.000036,0.000024,0,0,0.0000839,0,0.000143861,0.000036,0.000036,0.000048,0,0.0000959,0,0.000036,0.000036,0.000036,0.000012,0.000203803,0.0000719,0.000024,0.000012,0.000107896,0.000251756,0.000311698,0.0000599,0.000036,0.000119884,0.000036,0,0.000024,0.0000719,0.000024,0,0,0.0000599,0,0,0.000107896,0.000012,0,0.000024,0.000036,0.000036,0,0.000036,0.0000719,0,0,0.0000839,0.000191814,0,0.000167838,0.000036,0,0.000012,0.000048,0.0000599,0.000012,0,0.0000959,0,0.000119884,0.0000719,0.0000599,0.000251756,0,0.000311698,0.000048,0.000012,0.000155849,0.000048,0,0.000203803,0.0000599,0,0.000048,0,0.0000599,0.000048,0,0,0.000107896,0.000191814,0.000012,0.000347663,0.000012,0,0.000036,0.000024,0.000024,0.000036,0.0000959,0.000012,0,0,0.000036,0,0,0.000024,0.000143861,0.000036,0.0000599,0,0.000024,0.000012,0,0.000012,0.000107896,0,0.0000599,0,0.000024,0,0.000012,0,0,0.000012,0,0.000036,0.000036,0,0.000395617,0,0.000131872,0.000012,0.0000839,0.0000959,0.000036,0,0.000743281,0.000024,0.0000839,0.000407605,0,0,0,0,0,0,0,0.000024,0.000012,0,0.000131872,0,0,0.000024,0,0,0,0.000024,0.000012,0,0.000036,0.000012,0,0,0.000048,0.000036,0,0.000036,0.000048,0,0,0.0000599,0,0,0,0.000143861,0.000024,0,0,0,0.000012,0,0,0,0.000012,0,0,0,0.000012,0,0,0.000012,0.000167838,0.0000959,0,0,0.0000959,0,0.000024,0.000036,0
0,0.000102148,0,0,0.000214511,0,0,0,0,0,0,0,0.000122578,0,0.000153222,0,0.0000204,0.000102148,0,0.000112363,0,0,0.000204296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102148,0,0,0,0,0,0,0,0,0,0,0.001235993,0,0.000898904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008437439,0,0,0.000439237,0.000480096,0.000173652,0,0.0000306,0,0.000337089,0,0,0.0000102,0,0.000347304,0,0,0,0.008212713,0,0,0.000347304,0,0.00029623,0,0.000306445,0.000183867,0.0000409,0.000265585,0.00029623,0,0.004055283,0.000214511,0.000286015,0,0.0000817,0.000439237,0.000316659,0.000234941,0,0.000163437,0.000214511,0,0,0,0.000163437,0,0.000265585,0,0.000245156,0.000214511,0.005730513,0,0,0,0.000102148,0,0,0.000102148,0.000234941,0,0.000398378,0.0000919,0,0.000122578,0.004228934,0,0,0.0000102,0.00417786,0.0000102,0,0.000132793,0,0,0,0.000163437,0,0.0000715,0.000183867,0.002042964,0,0.0000919,0,0,0.000122578,0.0000613,0,0.0000204,0.000112363,0,0,0,0.001552652,0.0000715,0,0.002114467,0.000183867,0,0.0000204,0.0000715,0,0.0000817,0,0.0000102,0.0000919,0.0000715,0.0000715,0.000143007,0,0.000377948,0.0000102,0.002022534,0,0.000122578,0,0,0,0.0000409,0,0.000143007,0,0,0.000153222,0,0.000306445,0.002420912,0,0.00025537,0.000337089,0.000163437,0,0.0000613,0.0000102,0,0.0000511,0.000122578,0.0000613,0,0.002175756,0.001603726,0,0.000194082,0,0.00197146,0.000357519,0,0,0.000102148,0,0.000234941,0.000234941,0,0.001562867,0.000102148,0,0.000408593,0.000102148,0,0.00167523,0,0,0.001460719,0.000122578,0.000112363,0,0,0,0,0,0,0.001491363,0.0000613,0.001389215,0.0000409,0.000214511,0,0,0,0.00025537,0.000347304,0.0000817,0.001287067,0.000173652,0,0,0.000112363,0.000132793,0.001174704,0.000265585,0.0000409,0.000153222,0,0,0.0000817,0,0.001348356,0,0,0.000102148,0,0.0000919,0.0000102,0,0,0.000245156,0,0.00139943,0.000500526,0.0000715,0,0.000286015,0.0000102,0,0,0.000132793,0,0.000143007,0,0.000173652,0,0.000153222,0.0002758,0.0000409,0.001174704,0,0,0.0000511,0.0000511,0.0000715,0,0,0,0.0000306,0.000122578,0.001164489,0.000214511,0,0,0.000408593,0,0.0000409,0.0000613,0,0.001338141,0,0,0.0000511,0.0000102,0.0000204,0.0000409,0,0,0.000204296,0.0000511,0,0.0000919,0,0.001297282,0.0000511,0.000326874,0.0000919,0,0,0,0.0000102,0.0000204,0,0,0.001327926,0.000306445,0.0000306,0.000143007,0,0,0,0,0.000868259,0.000173652,0.000623104,0.0000613,0,0.0000102,0,0.000245156,0.0000204,0.0000306,0,0.0000919,0,0.0000613,0,0.0000306,0,0.000337089,0,0,0.001174704,0.0000715,0.0000511,0,0,0.000970408,0,0,0.000214511,0.000306445,0.0000715,0.000684393,0,0,0.000163437,0,0.0000409,0.000143007,0,0,0,0.0000102,0,0,0.000163437,0,0,0.000357519,0,0.000153222,0,0,0.001113415,0.000929548,0,0.000377948,0.000183867,0,0.000939763,0,0,0.000704822,0.00029623,0.000970408,0.0000102,0.000183867,0.00084783,0.0000919,0,0.000694608,0.000776326,0.0000306,0.000163437,0.0000919,0.000163437,0.0000511,0,0,0.000806971,0.000766111,0.0000817,0,0.000163437,0.000132793,0.000357519,0,0.000143007,0.000612889,0.000194082,0,0.0008274,0.000122578,0,0.000725252,0.000796756,0.000500526,0,0,0.0000306,0,0,0.000102148,0.000326874,0,0.0000306,0.000367733,0.0000204,0.0000204,0,0,0,0.0000306,0.0000102,0.000582245,0.000725252,0.0000102,0,0.0000919,0,0.000153222,0.0000102,0.0000306,0,0.000214511,0.000183867,0.0000102,0,0.000143007,0.0000102,0.0000511,0.000582245,0,0.0000204,0.0000204,0.000183867,0,0.000469882,0.000418808,0.0000511,0.0000919,0.000183867,0.0000613,0,0,0.000582245,0.0000102,0,0.000500526,0,0,0.000694608,0.000684393,0,0,0.000265585,0.00025537,0
0,0,0,0,0,0.0000684,0,0.0000342,0.0000684,0,0,0,0.000153944,0,0.000290782,0,0.000119734,0,0,0.0000684,0,0,0,0,0,0,0,0,0,0,0,0.000513145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410516,0,0,0,0,0,0,0,0,0,0,0,0.001111814,0,0.000957871,0,0.000102629,0.000222363,0,0.000136839,0.0000684,0.0000513,0.000119734,0.000239468,0.000222363,0.000547355,0.000119734,0.0000855,0.000136839,0.000239468,0.000136839,0.000188153,0.000153944,0,0.000342097,0.000649984,0.000376306,0.0000171,0,0.000359202,0,0.000410516,0,0.000171048,0.000376306,0,0.000513145,0,0,0,0.000256573,0,0,0.000342097,0,0.000307887,0,0.000256573,0.000205258,0.0000342,0.000290782,0.000393411,0,0.0000684,0.000222363,0.000376306,0.0000171,0,0.000444726,0.000290782,0.000256573,0,0.000171048,0.000222363,0,0,0,0.000205258,0,0.000290782,0,0,0.000256573,0.0000684,0,0,0,0,0.0000171,0,0.000239468,0.000222363,0.000906556,0.001163129,0.000171048,0,0,0.0000684,0,0.000974976,0.0000684,0.000136839,0,0,0,0,0,0,0,0,0,0.001043395,0,0,0.0000171,0,0,0,0,0,0.0000855,0,0,0.0000342,0,0,0,0,0.0000513,0.0000171,0,0,0,0,0,0.000359202,0,0,0,0,0,0,0.0000342,0,0.0000342,0,0,0,0,0,0.0000171,0,0,0.000222363,0,0.0000171,0,0.0000855,0.0000684,0,0.0000171,0.0000513,0.0000171,0,0.000393411,0.0000513,0,0,0,0,0,0.0000342,0.0000171,0,0,0,0,0.0000171,0,0,0,0.0000513,0,0.0000513,0,0.0000171,0.000393411,0.000222363,0.0000171,0.00049604,0.000256573,0,0.000290782,0,0.0000513,0.000478935,0.000153944,0.000119734,0,0,0,0.000205258,0.000222363,0.0000513,0,0.0000513,0.000376306,0.0000684,0,0.0000171,0.000222363,0.0000171,0.0000171,0.000290782,0.0000342,0.0000171,0.000256573,0.000205258,0.00049604,0.000359202,0.0000342,0.000136839,0.000342097,0.000393411,0.000136839,0.000188153,0.000273677,0,0,0,0.000171048,0.000290782,0.000256573,0.000307887,0,0,0.000188153,0.0000171,0.000136839,0.0000342,0.0000513,0,0,0.0000513,0,0.000205258,0,0.0000342,0,0,0.000307887,0.000102629,0.000171048,0,0.0000855,0.000376306,0.0000513,0,0,0.000342097,0.000359202,0.000393411,0.000102629,0.000256573,0.000171048,0.0000855,0.0000513,0.0000171,0.0000513,0,0.000136839,0.000102629,0.0000171,0.0000171,0,0,0.0000513,0,0,0.000153944,0,0,0,0.0000171,0,0.0000684,0.000205258,0,0.000222363,0.000171048,0.000188153,0.000393411,0.0000855,0.000222363,0.000153944,0.0000684,0.0000342,0.0000342,0.000256573,0.0000171,0,0.000153944,0.0000684,0.000256573,0,0,0.0000171,0,0,0.0000342,0.0000342,0.000119734,0.000136839,0.0000171,0.0000171,0,0.000119734,0,0.000119734,0,0.000153944,0.0000855,0,0,0.000119734,0,0.0000342,0.0000342,0,0.0000513,0,0.000171048,0,0.000153944,0.0000855,0.000222363,0.000478935,0.0000513,0.0000171,0.0000171,0.0000342,0.000119734,0.0000342,0,0.000136839,0.000256573,0,0,0,0.0000171,0.0000342,0,0,0.000119734,0.000205258,0.0000171,0.0000513,0,0.0000684,0.000102629,0.0000342,0.000188153,0.0000684,0.000102629,0.0000684,0,0,0.000136839,0,0,0.0000855,0.0000342,0.000136839,0.0000342,0,0.0000342,0,0,0.000171048,0.0000171,0.000273677,0.0000342,0,0.0000171,0,0,0.003181499,0.0000684,0.0000855,0,0,0.0000342,0,0.000205258,0,0.0000171,0.0000171,0.0000513,0.000307887,0.0000684,0.0000513,0,0.000171048,0.000102629,0.0000684,0,0,0.0000171,0,0,0,0.0000684,0,0,0.0000855,0.000188153,0,0,0,0,0,0.000188153,0.0000171,0.000153944,0,0.0000171,0,0,0,0,0,0,0.0000171,0.0000684,0,0.0000342,0.0000513,0.000444726,0,0.000102629,0.0000513,0,0.0000171,0.0000171,0,0,0.0000513,0,0,0.000153944,0,0,0.000461831,0.0000513,0.0000342,0,0.000102629,0.000256573,0.000171048,0.0000342,0.0000684,0.000256573,0,0,0.000205258,0
